Warehouse,Location,Type,Pick Priority,Pickable,Sellable,Transfer bin,Quantity
Primary,CR15-02-E-01,Pallite - 48,0,,Yes,,0
Primary,CR15-02-E-02,Pallite - 48,0,,Yes,,0
Primary,CR15-02-E-03,Pallite - 48,0,,Yes,,0
Primary,CR15-02-E-04,Pallite - 48,0,,Yes,,0
Primary,CR15-02-F-01,Pallite - 48,0,,Yes,,0
Primary,CR15-02-F-02,Pallite - 48,0,,Yes,,0
Primary,CR15-02-F-03,Pallite - 48,0,,Yes,,0
Primary,CR15-02-F-04,Pallite - 48,0,,Yes,,0
Primary,CR16-01-A-01,Pallite - 48,0,,Yes,,0
Primary,CR16-01-A-02,Pallite - 48,0,,Yes,,0
Primary,CR16-01-A-03,Pallite - 48,0,,Yes,,0
Primary,CR16-01-A-04,Pallite - 48,0,,Yes,,0
Primary,CR16-01-B-01,Pallite - 48,0,,Yes,,0
Primary,CR16-01-B-02,Pallite - 48,0,,Yes,,0
Primary,CR16-01-B-03,Pallite - 48,0,,Yes,,0
Primary,CR16-01-B-04,Pallite - 48,0,,Yes,,0
Primary,CR16-01-C-01,Pallite - 48,0,,Yes,,0
Primary,CR16-01-C-02,Pallite - 48,0,,Yes,,0
Primary,CR16-01-C-03,Pallite - 48,0,,Yes,,0
Primary,CR16-01-C-04,Pallite - 48,0,,Yes,,0
Primary,CR16-01-D-01,Pallite - 48,0,,Yes,,24
Primary,CR16-01-D-02,Pallite - 48,0,,Yes,,24
Primary,CR16-01-D-03,Pallite - 48,0,,Yes,,24
Primary,CR16-01-D-04,Pallite - 48,0,,Yes,,24
Primary,CR16-01-E-01,Pallite - 48,0,,Yes,,0
Primary,CR16-01-E-02,Pallite - 48,0,,Yes,,0
Primary,CR16-01-E-03,Pallite - 48,0,,Yes,,20
Primary,CR16-01-E-04,Pallite - 48,0,,Yes,,24
Primary,CR16-01-F-01,Pallite - 48,0,,Yes,,0
Primary,CR16-01-F-02,Pallite - 48,0,,Yes,,0
Primary,CR16-01-F-03,Pallite - 48,0,,Yes,,0
Primary,CR16-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR16-02-A-01,Pallite - 48,0,,Yes,,24
Primary,CR16-02-A-02,Pallite - 48,0,,Yes,,24
Primary,CR16-02-A-03,Pallite - 48,0,,Yes,,24
Primary,CR16-02-A-04,Pallite - 48,0,,Yes,,24
Primary,CR16-02-B-01,Pallite - 48,0,,Yes,,12
Primary,CR16-02-B-02,Pallite - 48,0,,Yes,,13
Primary,CR16-02-B-03,Pallite - 48,0,,Yes,,24
Primary,CR16-02-B-04,Pallite - 48,0,,Yes,,24
Primary,CR16-02-C-01,Pallite - 48,0,,Yes,,24
Primary,CR16-02-C-02,Pallite - 48,0,,Yes,,24
Primary,CR16-02-C-03,Pallite - 48,0,,Yes,,0
Primary,CR16-02-C-04,Pallite - 48,0,,Yes,,10
Primary,CR16-02-D-01,Pallite - 48,0,,Yes,,0
Primary,CR16-02-D-02,Pallite - 48,0,,Yes,,7
Primary,CR16-02-D-03,Pallite - 48,0,,Yes,,0
Primary,CR16-02-D-04,Pallite - 48,0,,Yes,,10
Primary,CR16-02-E-01,Pallite - 48,0,,Yes,,0
Primary,CR16-02-E-02,Pallite - 48,0,,Yes,,20
Primary,CR16-02-E-03,Pallite - 48,0,,Yes,,20
Primary,CR16-02-E-04,Pallite - 48,0,,Yes,,24
Primary,CR16-02-F-01,Pallite - 48,0,,Yes,,0
Primary,CR16-02-F-02,Pallite - 48,0,,Yes,,0
Primary,CR16-02-F-03,Pallite - 48,0,,Yes,,0
Primary,CR16-02-F-04,Pallite - 48,0,,Yes,,0
Primary,CR17-01-A-01,Pallite - 48,0,,Yes,,0
Primary,CR17-01-A-02,Pallite - 48,0,,Yes,,0
Primary,CR17-01-A-03,Pallite - 48,0,,Yes,,0
Primary,CR17-01-A-04,Pallite - 48,0,,Yes,,0
Primary,CR17-01-B-01,Pallite - 48,0,,Yes,,0
Primary,CR17-01-B-02,Pallite - 48,0,,Yes,,2
Primary,CR17-01-B-03,Pallite - 48,0,,Yes,,0
Primary,CR17-01-B-04,Pallite - 48,0,,Yes,,1
Primary,CR17-01-C-01,Pallite - 48,0,,Yes,,1
Primary,CR17-01-C-02,Pallite - 48,0,,Yes,,1
Primary,CR17-01-C-03,Pallite - 48,0,,Yes,,3
Primary,CR17-01-C-04,Pallite - 48,0,,Yes,,3
Primary,CR17-01-D-01,Pallite - 48,0,,Yes,,1
Primary,CR17-01-D-02,Pallite - 48,0,,Yes,,0
Primary,CR17-01-D-03,Pallite - 48,0,,Yes,,1
Primary,CR17-01-D-04,Pallite - 48,0,,Yes,,0
Primary,CR17-01-E-01,Pallite - 48,0,,Yes,,0
Primary,CR17-01-E-02,Pallite - 48,0,,Yes,,0
Primary,CR17-01-E-03,Pallite - 48,0,,Yes,,0
Primary,CR17-01-E-04,Pallite - 48,0,,Yes,,0
Primary,CR17-01-F-01,Pallite - 48,0,,Yes,,0
Primary,CR17-01-F-02,Pallite - 48,0,,Yes,,0
Primary,CR17-01-F-03,Pallite - 48,0,,Yes,,0
Primary,CR17-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR17-02-A-01,Pallite - 48,0,,Yes,,0
Primary,CR17-02-A-02,Pallite - 48,0,,Yes,,4
Primary,CR17-02-A-03,Pallite - 48,0,,Yes,,1
Primary,CR17-02-A-04,Pallite - 48,0,,Yes,,5
Primary,CR17-02-B-01,Pallite - 48,0,,Yes,,3
Primary,CR17-02-B-02,Pallite - 48,0,,Yes,,7
Primary,CR17-02-B-03,Pallite - 48,0,,Yes,,8
Primary,CR17-02-B-04,Pallite - 48,0,,Yes,,1
Primary,CR17-02-C-01,Pallite - 48,0,,Yes,,6
Primary,CR17-02-C-02,Pallite - 48,0,,Yes,,4
Primary,CR17-02-C-03,Pallite - 48,0,,Yes,,5
Primary,CR17-02-C-04,Pallite - 48,0,,Yes,,4
Primary,CR17-02-D-01,Pallite - 48,0,,Yes,,3
Primary,CR17-02-D-02,Pallite - 48,0,,Yes,,4
Primary,CR17-02-D-03,Pallite - 48,0,,Yes,,5
Primary,CR17-02-D-04,Pallite - 48,0,,Yes,,4
Primary,CR17-02-E-01,Pallite - 48,0,,Yes,,3
Primary,CR17-02-E-02,Pallite - 48,0,,Yes,,3
Primary,CR17-02-E-03,Pallite - 48,0,,Yes,,2
Primary,CR17-02-E-04,Pallite - 48,0,,Yes,,3
Primary,CR17-02-F-01,Pallite - 48,0,,Yes,,1
Primary,CR17-02-F-02,Pallite - 48,0,,Yes,,2
Primary,CR17-02-F-03,Pallite - 48,0,,Yes,,2
Primary,CR17-02-F-04,Pallite - 48,0,,Yes,,2
Primary,CR18-01-A-01,Pallite - 48,0,,Yes,,84
Primary,CR18-01-A-02,Pallite - 48,0,,Yes,,0
Primary,CR18-01-A-03,Pallite - 48,0,,Yes,,0
Primary,CR18-01-A-04,Pallite - 48,0,,Yes,,0
Primary,CR18-01-B-01,Pallite - 48,0,,Yes,,927
Primary,CR18-01-B-02,Pallite - 48,0,,Yes,,0
Primary,CR18-01-B-03,Pallite - 48,0,,Yes,,0
Primary,CR18-01-B-04,Pallite - 48,0,,Yes,,97
Primary,CR18-01-C-01,Pallite - 48,0,,Yes,,90
Primary,CR18-01-C-02,Pallite - 48,0,,Yes,,0
Primary,CR18-01-C-03,Pallite - 48,0,,Yes,,0
Primary,CR18-01-C-04,Pallite - 48,0,,Yes,,0
Primary,CR18-01-D-01,Pallite - 48,0,,Yes,,0
Primary,CR18-01-D-02,Pallite - 48,0,,Yes,,0
Primary,CR18-01-D-03,Pallite - 48,0,,Yes,,0
Primary,CR18-01-D-04,Pallite - 48,0,,Yes,,80
Primary,CR18-01-E-01,Pallite - 48,0,,Yes,,77
Primary,CR18-01-E-02,Pallite - 48,0,,Yes,,0
Primary,CR18-01-E-03,Pallite - 48,0,,Yes,,0
Primary,CR18-01-E-04,Pallite - 48,0,,Yes,,0
Primary,CR18-01-F-01,Pallite - 48,0,,Yes,,0
Primary,CR18-01-F-02,Pallite - 48,0,,Yes,,0
Primary,CR18-01-F-03,Pallite - 48,0,,Yes,,0
Primary,CR18-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR18-02-A-01,Pallite - 48,0,,Yes,,0
Primary,CR18-02-A-02,Pallite - 48,0,,Yes,,0
Primary,CR18-02-A-03,Pallite - 48,0,,Yes,,0
Primary,CR18-02-A-04,Pallite - 48,0,,Yes,,0
Primary,CR18-02-B-01,Pallite - 48,0,,Yes,,0
Primary,CR18-02-B-02,Pallite - 48,0,,Yes,,0
Primary,CR18-02-B-03,Pallite - 48,0,,Yes,,0
Primary,CR18-02-B-04,Pallite - 48,0,,Yes,,0
Primary,CR18-02-C-01,Pallite - 48,0,,Yes,,0
Primary,CR18-02-C-02,Pallite - 48,0,,Yes,,0
Primary,CR18-02-C-03,Pallite - 48,0,,Yes,,0
Primary,CR18-02-C-04,Pallite - 48,0,,Yes,,0
Primary,CR18-02-D-01,Pallite - 48,0,,Yes,,0
Primary,CR18-02-D-02,Pallite - 48,0,,Yes,,0
Primary,CR18-02-D-03,Pallite - 48,0,,Yes,,0
Primary,CR18-02-D-04,Pallite - 48,0,,Yes,,0
Primary,CR18-02-E-01,Pallite - 48,0,,Yes,,0
Primary,CR18-02-E-02,Pallite - 48,0,,Yes,,0
Primary,CR18-02-E-03,Pallite - 48,0,,Yes,,0
Primary,CR18-02-E-04,Pallite - 48,0,,Yes,,0
Primary,CR18-02-F-01,Pallite - 48,0,,Yes,,0
Primary,CR18-02-F-02,Pallite - 48,0,,Yes,,0
Primary,CR18-02-F-03,Pallite - 48,0,,Yes,,0
Primary,CR18-02-F-04,Pallite - 48,0,,Yes,,0
Primary,CR19-01-A-01,Pallite - 48,0,,Yes,,0
Primary,CR19-01-A-02,Pallite - 48,0,,Yes,,0
Primary,CR19-01-A-03,Pallite - 48,0,,Yes,,0
Primary,CR19-01-A-04,Pallite - 48,0,,Yes,,0
Primary,CR19-01-B-01,Pallite - 48,0,,Yes,,0
Primary,CR19-01-B-02,Pallite - 48,0,,Yes,,0
Primary,CR19-01-B-03,Pallite - 48,0,,Yes,,0
Primary,CR19-01-B-04,Pallite - 48,0,,Yes,,0
Primary,CR19-01-C-01,Pallite - 48,0,,Yes,,0
Primary,CR19-01-C-02,Pallite - 48,0,,Yes,,0
Primary,CR19-01-C-03,Pallite - 48,0,,Yes,,0
Primary,CR19-01-C-04,Pallite - 48,0,,Yes,,0
Primary,CR19-01-D-01,Pallite - 48,0,,Yes,,0
Primary,CR19-01-D-02,Pallite - 48,0,,Yes,,0
Primary,CR19-01-D-03,Pallite - 48,0,,Yes,,0
Primary,CR19-01-D-04,Pallite - 48,0,,Yes,,0
Primary,CR19-01-E-01,Pallite - 48,0,,Yes,,0
Primary,CR19-01-E-02,Pallite - 48,0,,Yes,,0
Primary,CR19-01-E-03,Pallite - 48,0,,Yes,,0
Primary,CR19-01-E-04,Pallite - 48,0,,Yes,,0
Primary,CR19-01-F-01,Pallite - 48,0,,Yes,,0
Primary,CR19-01-F-02,Pallite - 48,0,,Yes,,0
Primary,CR19-01-F-03,Pallite - 48,0,,Yes,,0
Primary,CR19-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR19-02-A-01,Pallite - 48,0,,Yes,,0
Primary,CR19-02-A-02,Pallite - 48,0,,Yes,,0
Primary,CR19-02-A-03,Pallite - 48,0,,Yes,,0
Primary,CR19-02-A-04,Pallite - 48,0,,Yes,,0
Primary,CR19-02-B-01,Pallite - 48,0,,Yes,,0
Primary,CR19-02-B-02,Pallite - 48,0,,Yes,,0
Primary,CR19-02-B-03,Pallite - 48,0,,Yes,,0
Primary,CR19-02-B-04,Pallite - 48,0,,Yes,,0
Primary,CR19-02-C-01,Pallite - 48,0,,Yes,,0
Primary,CR19-02-C-02,Pallite - 48,0,,Yes,,0
Primary,CR19-02-C-03,Pallite - 48,0,,Yes,,0
Primary,CR19-02-C-04,Pallite - 48,0,,Yes,,0
Primary,CR19-02-D-01,Pallite - 48,0,,Yes,,0
Primary,CR19-02-D-02,Pallite - 48,0,,Yes,,0
Primary,CR19-02-D-03,Pallite - 48,0,,Yes,,0
Primary,CR19-02-D-04,Pallite - 48,0,,Yes,,0
Primary,CR19-02-E-01,Pallite - 48,0,,Yes,,0
Primary,CR19-02-E-02,Pallite - 48,0,,Yes,,0
Primary,CR19-02-E-03,Pallite - 48,0,,Yes,,0
Primary,CR19-02-E-04,Pallite - 48,0,,Yes,,0
Primary,CR19-02-F-01,Pallite - 48,0,,Yes,,0
Primary,CR19-02-F-02,Pallite - 48,0,,Yes,,0
Primary,CR19-02-F-03,Pallite - 48,0,,Yes,,0
Primary,CR19-02-F-04,Pallite - 48,0,,Yes,,0
Primary,CR2-01-A-01,Pallite - 48,0,,Yes,,4
Primary,CR2-01-A-02,Pallite - 48,0,,Yes,,3
Primary,CR2-01-A-03,Pallite - 48,0,,Yes,,3
Primary,CR2-01-A-04,Pallite - 48,0,,Yes,,4
Primary,CR2-01-B-01,Pallite - 48,0,,Yes,,1
Primary,CR2-01-B-02,Pallite - 48,0,,Yes,,1
Primary,CR2-01-B-03,Pallite - 48,0,,Yes,,1
Primary,CR2-01-B-04,Pallite - 48,0,,Yes,,3
Primary,CR2-01-C-01,Pallite - 48,0,,Yes,,4
Primary,CR2-01-C-02,Pallite - 48,0,,Yes,,0
Primary,CR2-01-C-03,Pallite - 48,0,,Yes,,2
Primary,CR2-01-C-04,Pallite - 48,0,,Yes,,2
Primary,CR2-01-D-01,Pallite - 48,0,,Yes,,5
Primary,CR2-01-D-02,Pallite - 48,0,,Yes,,1
Primary,CR2-01-D-03,Pallite - 48,0,,Yes,,1
Primary,CR2-01-D-04,Pallite - 48,0,,Yes,,4
Primary,CR2-01-E-01,Pallite - 48,0,,Yes,,3
Primary,CR2-01-E-02,Pallite - 48,0,,Yes,,3
Primary,CR2-01-E-03,Pallite - 48,0,,Yes,,1
Primary,CR2-01-E-04,Pallite - 48,0,,Yes,,1
Primary,CR2-01-F-01,Pallite - 48,0,,Yes,,1
Primary,CR2-01-F-02,Pallite - 48,0,,Yes,,0
Primary,CR2-01-F-03,Pallite - 48,0,,Yes,,0
Primary,CR2-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR2-02-A-01,Pallite - 48,0,,Yes,,4
Primary,CR2-02-A-02,Pallite - 48,0,,Yes,,1
Primary,CR2-02-A-03,Pallite - 48,0,,Yes,,3
Primary,CR2-02-A-04,Pallite - 48,0,,Yes,,2
Primary,CR2-02-B-01,Pallite - 48,0,,Yes,,3
Primary,CR2-02-B-02,Pallite - 48,0,,Yes,,4
Primary,CR2-02-B-03,Pallite - 48,0,,Yes,,5
Primary,CR2-02-B-04,Pallite - 48,0,,Yes,,1
Primary,CR2-02-C-01,Pallite - 48,0,,Yes,,2
Primary,CR2-02-C-02,Pallite - 48,0,,Yes,,2
Primary,CR2-02-C-03,Pallite - 48,0,,Yes,,1
Primary,CR2-02-C-04,Pallite - 48,0,,Yes,,1
Primary,CR2-02-D-01,Pallite - 48,0,,Yes,,2
Primary,CR2-02-D-02,Pallite - 48,0,,Yes,,2
Primary,CR2-02-D-03,Pallite - 48,0,,Yes,,0
Primary,CR2-02-D-04,Pallite - 48,0,,Yes,,1
Primary,CR2-02-E-01,Pallite - 48,0,,Yes,,5
Primary,CR2-02-E-02,Pallite - 48,0,,Yes,,1
Primary,CR2-02-E-03,Pallite - 48,0,,Yes,,0
Primary,CR2-02-E-04,Pallite - 48,0,,Yes,,0
Primary,CR2-02-F-01,Pallite - 48,0,,Yes,,1
Primary,CR2-02-F-02,Pallite - 48,0,,Yes,,0
Primary,CR2-02-F-03,Pallite - 48,0,,Yes,,0
Primary,CR2-02-F-04,Pallite - 48,0,,Yes,,0
Primary,CR20-01-A-01,Pallite - 48,0,,Yes,,0
Primary,CR20-01-A-02,Pallite - 48,0,,Yes,,0
Primary,CR20-01-A-03,Pallite - 48,0,,Yes,,0
Primary,CR20-01-A-04,Pallite - 48,0,,Yes,,0
Primary,CR20-01-B-01,Pallite - 48,0,,Yes,,0
Primary,CR20-01-B-02,Pallite - 48,0,,Yes,,0
Primary,CR20-01-B-03,Pallite - 48,0,,Yes,,0
Primary,CR20-01-B-04,Pallite - 48,0,,Yes,,0
Primary,CR20-01-C-01,Pallite - 48,0,,Yes,,0
Primary,CR20-01-C-02,Pallite - 48,0,,Yes,,0
Primary,CR20-01-C-03,Pallite - 48,0,,Yes,,0
Primary,CR20-01-C-04,Pallite - 48,0,,Yes,,0
Primary,CR20-01-D-01,Pallite - 48,0,,Yes,,0
Primary,CR20-01-D-02,Pallite - 48,0,,Yes,,0
Primary,CR20-01-D-03,Pallite - 48,0,,Yes,,0
Primary,CR20-01-D-04,Pallite - 48,0,,Yes,,0
Primary,CR20-01-E-01,Pallite - 48,0,,Yes,,0
Primary,CR20-01-E-02,Pallite - 48,0,,Yes,,0
Primary,CR20-01-E-03,Pallite - 48,0,,Yes,,0
Primary,CR20-01-E-04,Pallite - 48,0,,Yes,,0
Primary,CR20-01-F-01,Pallite - 48,0,,Yes,,0
Primary,CR20-01-F-02,Pallite - 48,0,,Yes,,0
Primary,CR20-01-F-03,Pallite - 48,0,,Yes,,0
Primary,CR20-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR20-02-A-01,Pallite - 48,0,,Yes,,0
Primary,CR20-02-A-02,Pallite - 48,0,,Yes,,0
Primary,CR20-02-A-03,Pallite - 48,0,,Yes,,0
Primary,CR20-02-A-04,Pallite - 48,0,,Yes,,0
Primary,CR20-02-B-01,Pallite - 48,0,,Yes,,0
Primary,CR20-02-B-02,Pallite - 48,0,,Yes,,0
Primary,CR20-02-B-03,Pallite - 48,0,,Yes,,0
Primary,CR20-02-B-04,Pallite - 48,0,,Yes,,0
Primary,CR20-02-C-01,Pallite - 48,0,,Yes,,0
Primary,CR20-02-C-02,Pallite - 48,0,,Yes,,0
Primary,CR20-02-C-03,Pallite - 48,0,,Yes,,0
Primary,CR20-02-C-04,Pallite - 48,0,,Yes,,0
Primary,CR20-02-D-01,Pallite - 48,0,,Yes,,0
Primary,CR20-02-D-02,Pallite - 48,0,,Yes,,0
Primary,CR20-02-D-03,Pallite - 48,0,,Yes,,0
Primary,CR20-02-D-04,Pallite - 48,0,,Yes,,0
Primary,CR20-02-E-01,Pallite - 48,0,,Yes,,0
Primary,CR20-02-E-02,Pallite - 48,0,,Yes,,0
Primary,CR20-02-E-03,Pallite - 48,0,,Yes,,0
Primary,CR20-02-E-04,Pallite - 48,0,,Yes,,0
Primary,CR20-02-F-01,Pallite - 48,0,,Yes,,0
Primary,CR20-02-F-02,Pallite - 48,0,,Yes,,0
Primary,CR3-01-A-01,Pallite - 48,0,,Yes,,2
Primary,CR3-01-A-02,Pallite - 48,0,,Yes,,2
Primary,CR3-01-A-03,Pallite - 48,0,,Yes,,2
Primary,CR3-01-A-04,Pallite - 48,0,,Yes,,3
Primary,CR3-01-B-01,Pallite - 48,0,,Yes,,2
Primary,CR3-01-B-02,Pallite - 48,0,,Yes,,1
Primary,CR3-01-B-03,Pallite - 48,0,,Yes,,2
Primary,CR3-01-B-04,Pallite - 48,0,,Yes,,2
Primary,CR3-01-C-01,Pallite - 48,0,,Yes,,2
Primary,CR3-01-C-02,Pallite - 48,0,,Yes,,2
Primary,CR3-01-C-03,Pallite - 48,0,,Yes,,4
Primary,CR3-01-C-04,Pallite - 48,0,,Yes,,1
Primary,CR3-01-D-01,Pallite - 48,0,,Yes,,1
Primary,CR3-01-D-02,Pallite - 48,0,,Yes,,3
Primary,CR3-01-D-03,Pallite - 48,0,,Yes,,1
Primary,CR3-01-D-04,Pallite - 48,0,,Yes,,1
Primary,CR3-01-E-01,Pallite - 48,0,,Yes,,3
Primary,CR3-01-E-02,Pallite - 48,0,,Yes,,0
Primary,CR3-01-E-03,Pallite - 48,0,,Yes,,3
Primary,CR3-01-E-04,Pallite - 48,0,,Yes,,1
Primary,CR3-01-F-01,Pallite - 48,0,,Yes,,0
Primary,CR3-01-F-02,Pallite - 48,0,,Yes,,0
Primary,CR3-01-F-03,Pallite - 48,0,,Yes,,3
Primary,CR3-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR3-02-A-01,Pallite - 48,0,,Yes,,2
Primary,CR3-02-A-02,Pallite - 48,0,,Yes,,1
Primary,CR3-02-A-03,Pallite - 48,0,,Yes,,2
Primary,CR3-02-A-04,Pallite - 48,0,,Yes,,2
Primary,CR3-02-B-01,Pallite - 48,0,,Yes,,5
Primary,CR3-02-B-02,Pallite - 48,0,,Yes,,1
Primary,CR3-02-B-03,Pallite - 48,0,,Yes,,4
Primary,CR3-02-B-04,Pallite - 48,0,,Yes,,3
Primary,CR3-02-C-01,Pallite - 48,0,,Yes,,5
Primary,CR3-02-C-02,Pallite - 48,0,,Yes,,5
Primary,CR3-02-C-03,Pallite - 48,0,,Yes,,4
Primary,CR3-02-C-04,Pallite - 48,0,,Yes,,3
Primary,CR3-02-D-01,Pallite - 48,0,,Yes,,4
Primary,CR3-02-D-02,Pallite - 48,0,,Yes,,1
Primary,CR3-02-D-03,Pallite - 48,0,,Yes,,5
Primary,CR3-02-D-04,Pallite - 48,0,,Yes,,2
Primary,CR3-02-E-01,Pallite - 48,0,,Yes,,0
Primary,CR3-02-E-02,Pallite - 48,0,,Yes,,5
Primary,CR3-02-E-03,Pallite - 48,0,,Yes,,11
Primary,CR3-02-E-04,Pallite - 48,0,,Yes,,29
Primary,CR3-02-F-01,Pallite - 48,0,,Yes,,0
Primary,CR3-02-F-02,Pallite - 48,0,,Yes,,2
Primary,CR3-02-F-03,Pallite - 48,0,,Yes,,0
Primary,CR3-02-F-04,Pallite - 48,0,,Yes,,20
Primary,CR4-01-A-01,Pallite - 48,0,,Yes,,0
Primary,CR4-01-A-02,Pallite - 48,0,,Yes,,2
Primary,CR4-01-A-03,Pallite - 48,0,,Yes,,3
Primary,CR4-01-A-04,Pallite - 48,0,,Yes,,2
Primary,CR4-01-B-01,Pallite - 48,0,,Yes,,4
Primary,CR4-01-B-02,Pallite - 48,0,,Yes,,1
Primary,CR4-01-B-03,Pallite - 48,0,,Yes,,4
Primary,CR4-01-B-04,Pallite - 48,0,,Yes,,1
Primary,CR4-01-C-01,Pallite - 48,0,,Yes,,4
Primary,CR4-01-C-02,Pallite - 48,0,,Yes,,1
Primary,CR4-01-C-03,Pallite - 48,0,,Yes,,3
Primary,CR4-01-C-04,Pallite - 48,0,,Yes,,3
Primary,CR4-01-D-01,Pallite - 48,0,,Yes,,7
Primary,CR4-01-D-02,Pallite - 48,0,,Yes,,2
Primary,CR4-01-D-03,Pallite - 48,0,,Yes,,2
Primary,CR4-01-D-04,Pallite - 48,0,,Yes,,1
Primary,CR4-01-E-01,Pallite - 48,0,,Yes,,1
Primary,CR4-01-E-02,Pallite - 48,0,,Yes,,3
Primary,CR4-01-E-03,Pallite - 48,0,,Yes,,0
Primary,CR4-01-E-04,Pallite - 48,0,,Yes,,1
Primary,CR4-01-F-01,Pallite - 48,0,,Yes,,1
Primary,CR4-01-F-02,Pallite - 48,0,,Yes,,1
Primary,CR4-01-F-03,Pallite - 48,0,,Yes,,2
Primary,CR4-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR4-02-A-01,Pallite - 48,0,,Yes,,5
Primary,CR4-02-A-02,Pallite - 48,0,,Yes,,4
Primary,CR4-02-A-03,Pallite - 48,0,,Yes,,3
Primary,CR4-02-A-04,Pallite - 48,0,,Yes,,2
Primary,CR4-02-B-01,Pallite - 48,0,,Yes,,4
Primary,CR4-02-B-02,Pallite - 48,0,,Yes,,3
Primary,CR4-02-B-03,Pallite - 48,0,,Yes,,6
Primary,CR4-02-B-04,Pallite - 48,0,,Yes,,4
Primary,CR4-02-C-01,Pallite - 48,0,,Yes,,3
Primary,CR4-02-C-02,Pallite - 48,0,,Yes,,7
Primary,CR4-02-C-03,Pallite - 48,0,,Yes,,7
Primary,CR4-02-C-04,Pallite - 48,0,,Yes,,8
Primary,CR4-02-D-01,Pallite - 48,0,,Yes,,3
Primary,CR4-02-D-02,Pallite - 48,0,,Yes,,1
Primary,CR4-02-D-03,Pallite - 48,0,,Yes,,2
Primary,CR4-02-D-04,Pallite - 48,0,,Yes,,1
Primary,CR4-02-E-01,Pallite - 48,0,,Yes,,21
Primary,CR4-02-E-02,Pallite - 48,0,,Yes,,15
Primary,CR4-02-E-03,Pallite - 48,0,,Yes,,21
Primary,CR4-02-E-04,Pallite - 48,0,,Yes,,0
Primary,CR4-02-F-01,Pallite - 48,0,,Yes,,3
Primary,CR4-02-F-02,Pallite - 48,0,,Yes,,1
Primary,CR4-02-F-03,Pallite - 48,0,,Yes,,0
Primary,CR4-02-F-04,Pallite - 48,0,,Yes,,1
Primary,CR5-01-A-01,Pallite - 48,0,,Yes,,1
Primary,CR5-01-A-02,Pallite - 48,0,,Yes,,12
Primary,CR5-01-A-03,Pallite - 48,0,,Yes,,11
Primary,CR5-01-A-04,Pallite - 48,0,,Yes,,8
Primary,CR5-01-B-01,Pallite - 48,0,,Yes,,9
Primary,CR5-01-B-02,Pallite - 48,0,,Yes,,11
Primary,CR5-01-B-03,Pallite - 48,0,,Yes,,3
Primary,CR5-01-B-04,Pallite - 48,0,,Yes,,12
Primary,CR5-01-C-01,Pallite - 48,0,,Yes,,6
Primary,CR5-01-C-02,Pallite - 48,0,,Yes,,11
Primary,CR5-01-C-03,Pallite - 48,0,,Yes,,7
Primary,CR5-01-C-04,Pallite - 48,0,,Yes,,3
Primary,CR5-01-D-01,Pallite - 48,0,,Yes,,13
Primary,CR5-01-D-02,Pallite - 48,0,,Yes,,14
Primary,CR5-01-D-03,Pallite - 48,0,,Yes,,447
Primary,CR5-01-D-04,Pallite - 48,0,,Yes,,0
Primary,CR5-01-E-01,Pallite - 48,0,,Yes,,5
Primary,CR5-01-E-02,Pallite - 48,0,,Yes,,5
Primary,CR5-01-E-03,Pallite - 48,0,,Yes,,8
Primary,CR5-01-E-04,Pallite - 48,0,,Yes,,8
Primary,CR5-01-F-01,Pallite - 48,0,,Yes,,5
Primary,CR5-01-F-02,Pallite - 48,0,,Yes,,1
Primary,CR5-01-F-03,Pallite - 48,0,,Yes,,1
Primary,CR5-01-F-04,Pallite - 48,0,,Yes,,0
Primary,CR5-02-A-01,Pallite - 48,0,,Yes,,4
Primary,CR5-02-A-02,Pallite - 48,0,,Yes,,7
Primary,CR5-02-A-03,Pallite - 48,0,,Yes,,3
Primary,CR5-02-A-04,Pallite - 48,0,,Yes,,3
Primary,CR5-02-B-01,Pallite - 48,0,,Yes,,9
Primary,CR5-02-B-02,Pallite - 48,0,,Yes,,3
Primary,CR5-02-B-03,Pallite - 48,0,,Yes,,5
Primary,CR5-02-B-04,Pallite - 48,0,,Yes,,4
Primary,CR5-02-C-01,Pallite - 48,0,,Yes,,584
Primary,CR5-02-C-02,Pallite - 48,0,,Yes,,4
Primary,CR5-02-C-03,Pallite - 48,0,,Yes,,6
Primary,CR5-02-C-04,Pallite - 48,0,,Yes,,5
Primary,CR5-02-D-01,Pallite - 48,0,,Yes,,5
Primary,CR5-02-D-02,Pallite - 48,0,,Yes,,3
Primary,CR5-02-D-03,Pallite - 48,0,,Yes,,3
Primary,CR5-02-D-04,Pallite - 48,0,,Yes,,6
Primary,CR5-02-E-01,Pallite - 48,0,,Yes,,4
Primary,CR5-02-E-02,Pallite - 48,0,,Yes,,2
Primary,CR5-02-E-03,Pallite - 48,0,,Yes,,2
Primary,CR5-02-E-04,Pallite - 48,0,,Yes,,3
Primary,CR5-02-F-01,Pallite - 48,0,,Yes,,1
Primary,CR5-02-F-02,Pallite - 48,0,,Yes,,0
